campaign_id,campaign_name,platform,post_type,post_date,post_time,content_theme,target_audience,boosted_post,spend_usd,reach,impressions,engagements,clicks,conversions,conversion_value_usd,cpc_usd,ctr,engagement_rate,hashtag_count,emoji_count,word_count,sentiment_score,video_length_seconds
CMP1014,Holiday Campaign 2025,LinkedIn,Video,3/5/2025,20:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,118.48,16632,18657,1457,944,136,3748.81,0.13,0.0506,0.0876,2,2,50,0.85,97
CMP1014,Holiday Campaign 2024,LinkedIn,Story,3/20/2025,23:30,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,21.99,3655,4146,261,106,7,134.49,0.21,0.0256,0.0714,6,10,43,0.02,112
CMP1014,Fall Campaign 2024,Facebook,Carousel,3/17/2025,15:00,Product Launch,"Parents (30-45, Suburban)",TRUE,98.41,7064,8171,546,381,36,711.72,0.26,0.0466,0.0773,12,3,48,0.01,0
CMP1014,Fall Campaign 2025,X,Reel,3/5/2025,18:30,Product Launch,"Parents (30-45, Suburban)",TRUE,2.75,6869,9583,570,281,38,572.58,0.01,0.0293,0.083,8,4,32,-0.56,57
CMP1014,Summer Campaign 2025,TikTok,Video,3/26/2025,8:15,Promotion,"Gen Z (18-24, Urban)",TRUE,87.64,3505,4399,294,201,39,5782.58,0.44,0.0457,0.0839,3,1,21,0.39,42
CMP1014,Holiday Campaign 2024,X,Story,3/7/2025,6:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,53.61,3898,5470,244,170,25,1548.77,0.32,0.0311,0.0626,11,0,39,-0.54,43
CMP1014,Back to School Campaign 2025,Facebook,Image,3/23/2025,9:45,User Testimonial,"Millennials (25-34, Suburban)",TRUE,94.16,9353,11712,854,383,46,5549.24,0.25,0.0327,0.0913,8,3,50,0.98,0
CMP1014,Spring Campaign 2025,Instagram,Story,3/16/2025,19:00,Lifestyle,"Professionals (25-54, B2B)",TRUE,10.96,977,1134,92,35,3,238.59,0.31,0.0309,0.0942,13,4,14,-0.14,10
CMP1014,Fall Campaign 2024,LinkedIn,Carousel,3/3/2025,13:15,Product Launch,"Gen Z (18-24, Urban)",TRUE,28.38,6972,9908,764,399,37,1535.21,0.07,0.0403,0.1096,5,10,17,0.9,0
CMP1014,Fall Campaign 2025,Facebook,Reel,3/28/2025,10:45,Product Launch,"Gen X (35-50, Mixed)",TRUE,121.35,11560,12888,515,234,31,385.53,0.52,0.0182,0.0446,8,3,35,0.41,45
CMP1014,Holiday Campaign 2024,Instagram,Video,3/1/2025,19:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,2.73,3826,4257,139,87,6,79.31,0.03,0.0204,0.0363,9,10,21,0.05,58
CMP1014,Holiday Campaign 2024,LinkedIn,Reel,3/26/2025,15:45,Product Launch,"Parents (30-45, Suburban)",TRUE,55.29,6374,7763,268,158,17,2496.35,0.35,0.0204,0.042,1,9,35,0.07,75
CMP1014,Fall Campaign 2024,LinkedIn,Video,3/5/2025,16:30,Promotion,"Professionals (25-54, B2B)",FALSE,12.24,5102,8449,103,38,4,272.78,0.32,0.0045,0.0202,15,8,44,0.43,25
CMP1014,Spring Campaign 2025,Facebook,Image,3/27/2025,6:45,Lifestyle,"Gen Z (18-24, Urban)",TRUE,83.24,9862,14626,763,387,28,2550.77,0.22,0.0265,0.0774,0,10,15,0.35,0
CMP1014,Spring Campaign 2025,TikTok,Image,3/5/2025,15:45,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,60.49,6600,10735,434,219,36,466.11,0.28,0.0204,0.0658,1,4,18,-0.08,0
CMP1014,Holiday Campaign 2024,TikTok,Story,3/18/2025,10:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,48.55,6986,9755,340,114,20,628.88,0.43,0.0117,0.0487,9,2,10,1,81
CMP1014,Fall Campaign 2025,X,Reel,3/24/2025,14:30,User Testimonial,"Gen Z (18-24, Urban)",TRUE,5.5,8639,10180,817,563,86,2090.75,0.01,0.0553,0.0946,10,10,19,-0.24,87
CMP1014,Spring Campaign 2025,LinkedIn,Reel,3/9/2025,21:30,Promotion,"Gen Z (18-24, Urban)",TRUE,5.52,5203,6638,553,314,36,4318.79,0.02,0.0473,0.1063,5,6,44,0.21,120
CMP1014,Spring Campaign 2024,Instagram,Carousel,3/3/2025,21:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,85.68,7143,9081,268,102,13,1268.16,0.84,0.0112,0.0375,2,3,36,0.08,0
CMP1014,Summer Campaign 2025,X,Story,3/3/2025,6:30,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,8.86,8131,9059,831,480,43,1019.69,0.02,0.053,0.1022,6,6,40,0.47,96
CMP1014,Summer Campaign 2024,TikTok,Image,3/5/2025,21:15,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,69.08,4626,6462,361,234,17,2006.32,0.3,0.0362,0.078,8,5,28,-0.37,0
CMP1014,Holiday Campaign 2025,LinkedIn,Image,3/27/2025,9:45,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,3.73,482,790,39,19,3,334.27,0.2,0.0241,0.0809,5,2,21,-0.73,0
CMP1014,Back to School Campaign 2024,TikTok,Video,3/13/2025,9:30,Lifestyle,"Professionals (25-54, B2B)",FALSE,0.29,3036,4876,289,104,16,872.91,0,0.0213,0.0952,8,10,11,0.35,27
CMP1014,Fall Campaign 2025,LinkedIn,Image,3/6/2025,10:45,Promotion,"Millennials (25-34, Suburban)",TRUE,29.03,6240,7181,330,196,21,255.13,0.15,0.0273,0.0529,0,1,43,1,0
CMP1014,Summer Campaign 2024,X,Story,3/25/2025,21:00,Lifestyle,"Millennials (25-34, Suburban)",TRUE,62.47,6195,7007,619,215,28,3900.01,0.29,0.0307,0.0999,9,5,38,0.65,115
CMP1014,Summer Campaign 2025,Instagram,Image,3/25/2025,14:30,Promotion,"Gen Z (18-24, Urban)",TRUE,206.48,8913,13269,306,180,19,1984.8,1.15,0.0136,0.0343,11,1,12,0.54,0
CMP1014,Back to School Campaign 2025,X,Video,3/5/2025,22:00,Promotion,"Professionals (25-54, B2B)",TRUE,2.27,5021,6632,144,73,6,345.31,0.03,0.011,0.0287,14,3,25,-0.07,33
CMP1014,Summer Campaign 2024,Instagram,Story,3/17/2025,10:00,Promotion,"Millennials (25-34, Suburban)",FALSE,13.31,4702,5236,425,220,32,866.78,0.06,0.042,0.0904,3,6,37,0.44,100
CMP1014,Back to School Campaign 2025,Facebook,Image,3/8/2025,15:15,User Testimonial,"Gen X (35-50, Mixed)",FALSE,7.85,5187,6354,398,254,25,3065.14,0.03,0.04,0.0767,9,7,11,1,0
CMP1014,Back to School Campaign 2025,TikTok,Reel,3/3/2025,10:15,Lifestyle,"Parents (30-45, Suburban)",FALSE,3.16,3516,4943,133,41,4,584.76,0.08,0.0083,0.0378,2,0,47,0.31,27
CMP1014,Holiday Campaign 2024,TikTok,Carousel,3/11/2025,17:00,Lifestyle,"Gen Z (18-24, Urban)",TRUE,18.94,7834,9709,316,131,8,287.17,0.14,0.0135,0.0403,15,7,47,0.68,0
CMP1014,Back to School Campaign 2024,TikTok,Story,3/7/2025,20:45,Promotion,"Millennials (25-34, Suburban)",TRUE,46.56,9466,10527,546,290,19,2178.2,0.16,0.0275,0.0577,1,2,40,0.34,8
CMP1014,Spring Campaign 2025,Instagram,Story,3/23/2025,15:30,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,22.99,9161,10558,809,322,55,6552.96,0.07,0.0305,0.0883,2,9,24,0.31,110
CMP1014,Fall Campaign 2024,TikTok,Video,3/14/2025,11:30,Promotion,"Gen X (35-50, Mixed)",TRUE,26.12,4367,7194,195,109,18,958.83,0.24,0.0152,0.0447,12,10,26,0.13,85
CMP1014,Back to School Campaign 2024,LinkedIn,Reel,3/26/2025,15:45,Promotion,"Millennials (25-34, Suburban)",TRUE,114.12,6101,7779,710,286,47,1532.35,0.4,0.0368,0.1164,9,1,26,-0.04,8
CMP1014,Holiday Campaign 2025,Facebook,Story,3/12/2025,14:00,Promotion,"Professionals (25-54, B2B)",TRUE,114.41,6435,8599,627,203,13,796.3,0.56,0.0236,0.0974,1,8,13,0.02,63
CMP1014,Spring Campaign 2025,Facebook,Reel,3/15/2025,12:00,Product Launch,"Professionals (25-54, B2B)",FALSE,2.9,4071,4664,263,168,21,1708.5,0.02,0.036,0.0646,15,4,44,0.9,97
CMP1014,Holiday Campaign 2024,Instagram,Video,3/19/2025,10:15,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,130.38,12040,15735,803,445,36,5155.17,0.29,0.0283,0.0667,6,4,27,-0.53,93
CMP1014,Summer Campaign 2025,LinkedIn,Carousel,3/12/2025,19:45,Lifestyle,"Gen Z (18-24, Urban)",FALSE,5.24,4141,5078,109,60,5,483.25,0.09,0.0118,0.0263,14,7,6,0.41,0
CMP1014,Holiday Campaign 2025,X,Reel,3/13/2025,6:00,Behind-the-Scenes,"Gen X (35-50, Mixed)",FALSE,3.87,554,736,60,35,3,218.15,0.11,0.0476,0.1083,1,2,20,0.24,77
CMP1014,Holiday Campaign 2024,Facebook,Image,3/12/2025,12:45,Lifestyle,"Gen Z (18-24, Urban)",TRUE,125.04,8694,12403,677,388,49,6292.9,0.32,0.0313,0.0779,3,9,23,0.35,0
CMP1014,Summer Campaign 2024,Instagram,Story,3/27/2025,7:45,Promotion,"Gen X (35-50, Mixed)",TRUE,104.64,13793,18571,353,245,37,3890.82,0.43,0.0132,0.0256,5,3,44,0.96,89
CMP1014,Summer Campaign 2025,X,Video,3/24/2025,17:15,User Testimonial,"Gen Z (18-24, Urban)",TRUE,190.5,9330,11487,843,311,54,3033.06,0.61,0.0271,0.0904,3,4,45,-0.8,87
CMP1014,Spring Campaign 2025,Instagram,Reel,3/5/2025,14:45,User Testimonial,"Gen X (35-50, Mixed)",TRUE,36.32,8503,9638,706,462,59,5189.4,0.08,0.0479,0.083,4,2,40,0.73,44
CMP1014,Holiday Campaign 2024,Facebook,Reel,3/13/2025,10:15,User Testimonial,"Professionals (25-54, B2B)",TRUE,36.98,2906,3370,227,98,12,1295.12,0.38,0.0291,0.0781,2,8,18,-0.06,20
CMP1014,Back to School Campaign 2024,Instagram,Story,3/23/2025,8:00,Product Launch,"Parents (30-45, Suburban)",TRUE,6.67,8615,10626,735,233,21,1724.77,0.03,0.0219,0.0853,11,5,33,0.46,60
CMP1014,Summer Campaign 2024,Instagram,Image,3/7/2025,7:15,Behind-the-Scenes,"Parents (30-45, Suburban)",FALSE,0.68,7603,9975,203,94,14,286.86,0.01,0.0094,0.0267,4,1,30,0.66,0
CMP1014,Back to School Campaign 2025,X,Image,3/12/2025,23:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,151.21,9599,14502,871,280,45,6381.13,0.54,0.0193,0.0907,3,7,33,0.49,0
CMP1014,Spring Campaign 2025,LinkedIn,Video,3/22/2025,7:45,Lifestyle,"Parents (30-45, Suburban)",TRUE,28.73,5906,9230,524,157,21,1975.42,0.18,0.017,0.0887,3,8,35,-1,9
CMP1014,Summer Campaign 2025,X,Carousel,3/16/2025,9:00,Promotion,"Gen Z (18-24, Urban)",TRUE,11.51,7369,10349,649,362,28,2313.49,0.03,0.035,0.0881,4,4,20,0.38,0
CMP1014,Fall Campaign 2024,X,Video,3/25/2025,21:15,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,0.56,4528,6186,318,209,10,225.41,0,0.0338,0.0702,1,6,20,0.24,33
CMP1015,Back to School Campaign 2025,Instagram,Reel,4/23/2025,9:15,Lifestyle,"Gen X (35-50, Mixed)",TRUE,5.43,1774,2759,208,102,17,1564.36,0.05,0.037,0.1172,13,3,33,0.06,102
CMP1015,Summer Campaign 2024,X,Image,4/27/2025,9:30,Lifestyle,"Parents (30-45, Suburban)",TRUE,47.43,3765,4637,349,239,45,3458.1,0.2,0.0515,0.0927,8,6,16,0.08,0
CMP1015,Holiday Campaign 2025,X,Story,4/22/2025,21:45,Lifestyle,"Professionals (25-54, B2B)",TRUE,7.44,3961,4790,464,314,26,2729.43,0.02,0.0656,0.1171,7,3,38,-0.96,80
CMP1015,Spring Campaign 2025,TikTok,Reel,4/3/2025,17:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,1.94,4938,5599,273,92,8,726.94,0.02,0.0164,0.0553,3,8,10,0.52,20
CMP1015,Holiday Campaign 2025,X,Story,4/27/2025,19:00,Lifestyle,"Millennials (25-34, Suburban)",TRUE,6.3,2290,3601,232,94,15,1787.94,0.07,0.0261,0.1013,10,8,33,0.15,65
CMP1015,Spring Campaign 2024,Instagram,Story,4/23/2025,14:00,Promotion,"Gen X (35-50, Mixed)",TRUE,19.34,3014,4194,310,119,10,930.41,0.16,0.0284,0.1029,12,3,41,0.51,14
CMP1015,Spring Campaign 2025,TikTok,Image,4/16/2025,17:15,User Testimonial,"Professionals (25-54, B2B)",TRUE,65.58,11361,14161,696,481,51,3907.28,0.14,0.034,0.0613,9,7,29,-0.52,0
CMP1015,Back to School Campaign 2024,Facebook,Video,4/22/2025,21:00,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,5.58,5055,6179,591,229,21,943.4,0.02,0.0371,0.1169,7,2,8,0.31,81
CMP1015,Holiday Campaign 2025,TikTok,Story,4/1/2025,13:00,User Testimonial,"Gen X (35-50, Mixed)",TRUE,92.27,6385,9537,351,194,30,4066.08,0.48,0.0203,0.055,2,6,43,0.08,11
CMP1015,Fall Campaign 2025,LinkedIn,Video,4/13/2025,6:15,Promotion,"Professionals (25-54, B2B)",FALSE,3.38,1994,2525,202,93,5,149.2,0.04,0.0368,0.1013,7,0,38,-0.12,12
CMP1015,Spring Campaign 2025,Instagram,Carousel,4/24/2025,14:30,Product Launch,"Gen X (35-50, Mixed)",TRUE,69.46,5424,9023,411,138,18,250.71,0.5,0.0153,0.0758,2,7,9,0.51,0
CMP1015,Holiday Campaign 2024,TikTok,Reel,4/2/2025,17:15,User Testimonial,"Professionals (25-54, B2B)",TRUE,175.05,15512,18813,403,185,10,673.91,0.95,0.0098,0.026,13,3,31,0.48,18
CMP1015,Back to School Campaign 2025,LinkedIn,Image,4/9/2025,9:45,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,205.84,14335,19103,629,276,41,5515.61,0.75,0.0144,0.0439,10,7,23,0.85,0
CMP1015,Fall Campaign 2024,LinkedIn,Story,4/27/2025,22:15,Lifestyle,"Gen Z (18-24, Urban)",TRUE,25.02,4103,6563,207,128,8,1038.98,0.2,0.0195,0.0505,5,7,21,-0.3,92
CMP1015,Spring Campaign 2025,LinkedIn,Image,4/12/2025,22:15,User Testimonial,"Gen Z (18-24, Urban)",FALSE,5.4,2412,2935,157,100,8,925.68,0.05,0.0341,0.0651,3,3,17,0.85,0
CMP1015,Holiday Campaign 2024,TikTok,Carousel,4/22/2025,12:00,Product Launch,"Gen Z (18-24, Urban)",FALSE,7.42,3699,4619,370,176,34,1504.4,0.04,0.0381,0.1,7,7,7,-0.42,0
CMP1015,Fall Campaign 2025,LinkedIn,Video,4/14/2025,15:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",FALSE,0.7,8026,9924,659,451,69,6493.56,0,0.0454,0.0821,10,9,35,1,118
CMP1015,Spring Campaign 2024,Facebook,Video,4/1/2025,8:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,36.12,4267,4892,97,35,4,222.66,1.03,0.0072,0.0227,12,2,47,0.28,15
CMP1015,Back to School Campaign 2025,LinkedIn,Video,4/12/2025,14:00,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,14.61,7784,10902,386,262,41,2490.04,0.06,0.024,0.0496,12,9,32,0.56,114
CMP1015,Back to School Campaign 2025,Facebook,Story,4/28/2025,13:00,Promotion,"Millennials (25-34, Suburban)",TRUE,21.41,5857,7582,505,258,45,4739.62,0.08,0.034,0.0862,13,9,48,-0.63,31
CMP1015,Back to School Campaign 2025,LinkedIn,Video,4/2/2025,8:15,Product Launch,"Parents (30-45, Suburban)",TRUE,3.28,2945,3548,276,98,16,1511.81,0.03,0.0276,0.0937,1,0,37,0.01,22
CMP1015,Holiday Campaign 2025,LinkedIn,Carousel,4/27/2025,21:00,User Testimonial,"Parents (30-45, Suburban)",TRUE,38.83,3490,4171,319,107,10,1117.5,0.36,0.0257,0.0914,3,6,19,0.31,0
CMP1015,Summer Campaign 2024,TikTok,Story,4/24/2025,19:45,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,18.07,1827,2577,36,20,2,150.45,0.9,0.0078,0.0197,0,1,11,-0.04,77
CMP1015,Holiday Campaign 2024,Instagram,Video,4/17/2025,11:00,Product Launch,"Gen Z (18-24, Urban)",TRUE,33.06,4922,6625,316,134,19,648.22,0.25,0.0202,0.0642,4,3,21,0.49,15
CMP1015,Holiday Campaign 2024,TikTok,Reel,4/22/2025,9:00,Promotion,"Gen Z (18-24, Urban)",TRUE,47.96,6010,8824,703,407,40,5396.88,0.12,0.0461,0.117,11,1,14,0.66,102
CMP1015,Summer Campaign 2025,LinkedIn,Carousel,4/24/2025,15:15,Lifestyle,"Parents (30-45, Suburban)",FALSE,0.44,3140,4364,229,91,17,746.36,0,0.0209,0.0729,8,9,7,0.84,0
CMP1015,Summer Campaign 2025,Instagram,Reel,4/7/2025,12:00,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,109.05,7484,9181,666,432,74,9777.13,0.25,0.0471,0.089,14,6,42,-0.16,112
CMP1015,Back to School Campaign 2024,X,Reel,4/4/2025,21:45,Lifestyle,"Parents (30-45, Suburban)",TRUE,10.07,7424,10714,266,126,8,791.94,0.08,0.0118,0.0358,11,3,26,0.12,10
CMP1015,Fall Campaign 2024,X,Video,4/12/2025,14:45,Product Launch,"Professionals (25-54, B2B)",TRUE,0.78,8260,9858,283,94,10,1050.26,0.01,0.0095,0.0343,12,7,5,-0.25,50
CMP1015,Holiday Campaign 2024,X,Reel,4/28/2025,23:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,24.74,9414,11609,743,484,90,4905.57,0.05,0.0417,0.0789,9,0,36,0.38,14
CMP1015,Back to School Campaign 2024,X,Story,4/13/2025,15:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,0.16,553,719,63,29,5,86.74,0.01,0.0403,0.1139,14,0,21,0.11,83
CMP1015,Holiday Campaign 2024,Instagram,Carousel,4/12/2025,8:30,Product Launch,"Gen X (35-50, Mixed)",TRUE,15.37,7881,9492,902,272,48,2283.06,0.06,0.0287,0.1145,2,3,28,-0.23,0
CMP1015,Spring Campaign 2025,X,Carousel,4/28/2025,13:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,31.88,9633,12345,955,393,67,2415.4,0.08,0.0318,0.0991,13,1,45,0.5,0
CMP1015,Fall Campaign 2025,LinkedIn,Story,4/12/2025,7:45,Promotion,"Professionals (25-54, B2B)",FALSE,2.35,2506,3818,116,39,3,223.66,0.06,0.0102,0.0463,7,7,38,-0.03,79
CMP1015,Summer Campaign 2025,TikTok,Story,4/7/2025,17:30,Promotion,"Professionals (25-54, B2B)",TRUE,179.13,13101,19585,397,267,41,2551.53,0.67,0.0136,0.0303,10,3,20,-0.24,55
CMP1015,Fall Campaign 2025,Facebook,Story,4/7/2025,13:00,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,44.72,5348,8764,166,51,10,1473.31,0.88,0.0058,0.031,7,3,17,0.75,111
CMP1015,Summer Campaign 2025,TikTok,Carousel,4/2/2025,19:15,Lifestyle,"Millennials (25-34, Suburban)",FALSE,0.6,2454,3671,157,71,9,354.54,0.01,0.0193,0.064,5,10,40,-0.73,0
CMP1015,Fall Campaign 2024,TikTok,Story,4/4/2025,7:15,Product Launch,"Gen X (35-50, Mixed)",FALSE,3.71,5016,7105,495,214,28,1281.56,0.02,0.0301,0.0987,2,5,46,-0.15,13
CMP1015,Back to School Campaign 2024,TikTok,Carousel,4/4/2025,15:15,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,23.15,9733,10909,865,361,30,2559.12,0.06,0.0331,0.0889,13,0,36,0.01,0
CMP1015,Fall Campaign 2025,TikTok,Video,4/20/2025,11:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,81.61,9315,12939,410,165,30,497.44,0.49,0.0128,0.044,3,5,14,0.22,33
CMP1015,Summer Campaign 2025,LinkedIn,Carousel,4/22/2025,21:30,Product Launch,"Parents (30-45, Suburban)",FALSE,15.5,8271,10091,460,209,12,154.85,0.07,0.0207,0.0556,6,9,24,0.4,0
CMP1015,Back to School Campaign 2024,Facebook,Image,4/20/2025,15:45,Promotion,"Millennials (25-34, Suburban)",TRUE,49.89,6038,6808,235,91,7,635.62,0.55,0.0134,0.0389,7,2,48,-0.39,0
CMP1015,Holiday Campaign 2024,Instagram,Image,4/4/2025,9:45,Product Launch,"Gen X (35-50, Mixed)",FALSE,0.16,1919,3093,54,35,3,399.56,0,0.0113,0.0281,11,2,39,1,0
CMP1015,Back to School Campaign 2024,TikTok,Video,4/22/2025,22:15,Product Launch,"Gen Z (18-24, Urban)",TRUE,15.97,5614,7517,498,209,22,399.89,0.08,0.0278,0.0887,3,4,33,-0.04,64
CMP1015,Fall Campaign 2025,LinkedIn,Image,4/17/2025,14:00,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,13.81,4908,7139,198,116,11,1224.73,0.12,0.0162,0.0403,4,1,19,1,0
CMP1015,Fall Campaign 2024,LinkedIn,Reel,4/5/2025,16:45,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,223.44,22205,26610,1271,754,64,9414.64,0.3,0.0283,0.0572,4,10,20,0.24,50
CMP1015,Fall Campaign 2024,Facebook,Image,4/24/2025,12:00,Product Launch,"Gen Z (18-24, Urban)",TRUE,35.92,6151,9923,282,139,13,661.51,0.26,0.014,0.0458,6,9,34,-0.34,0
CMP1015,Holiday Campaign 2025,Instagram,Image,4/15/2025,9:30,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,62.49,5115,8098,237,144,13,1574.69,0.43,0.0178,0.0463,12,3,43,0.71,0
CMP1015,Back to School Campaign 2025,LinkedIn,Image,4/1/2025,18:00,Promotion,"Professionals (25-54, B2B)",TRUE,72.77,6427,9899,711,350,34,406.9,0.21,0.0354,0.1106,12,10,24,0.59,0
CMP1015,Spring Campaign 2025,X,Image,4/12/2025,19:45,Product Launch,"Millennials (25-34, Suburban)",TRUE,1.52,4516,5246,382,135,11,863.75,0.01,0.0257,0.0846,14,9,44,0.55,0
CMP1015,Summer Campaign 2025,Instagram,Reel,4/27/2025,7:00,Product Launch,"Millennials (25-34, Suburban)",TRUE,123.29,14174,18366,1207,464,50,2775.01,0.27,0.0253,0.0852,1,1,46,0.55,35
CMP1015,Fall Campaign 2024,Instagram,Story,4/2/2025,22:45,Lifestyle,"Professionals (25-54, B2B)",TRUE,74.77,7546,9585,302,130,18,1175.05,0.58,0.0136,0.04,9,2,27,-0.29,33
CMP1015,Spring Campaign 2024,Facebook,Story,4/16/2025,10:15,User Testimonial,"Gen X (35-50, Mixed)",TRUE,14.53,6313,8961,707,343,17,1899.44,0.04,0.0383,0.112,8,7,35,0.62,54
CMP1015,Back to School Campaign 2025,X,Reel,4/16/2025,18:45,User Testimonial,"Gen Z (18-24, Urban)",TRUE,28.7,6978,9597,250,75,11,1228.2,0.38,0.0078,0.0358,7,5,20,-0.35,114
CMP1015,Spring Campaign 2024,TikTok,Image,4/14/2025,21:45,User Testimonial,"Gen X (35-50, Mixed)",FALSE,4.48,4060,5211,94,52,8,272.96,0.09,0.01,0.0232,11,8,21,0.47,0
CMP1015,Fall Campaign 2025,X,Carousel,4/5/2025,7:00,Promotion,"Millennials (25-34, Suburban)",FALSE,0.63,3906,4857,107,74,9,1256.72,0.01,0.0152,0.0274,11,10,49,0.48,0
CMP1015,Spring Campaign 2025,TikTok,Story,4/7/2025,23:00,Promotion,"Professionals (25-54, B2B)",FALSE,1.78,1926,2602,76,47,2,49.75,0.04,0.0181,0.0395,8,9,33,-0.46,83
CMP1015,Fall Campaign 2025,TikTok,Reel,4/12/2025,17:15,User Testimonial,"Professionals (25-54, B2B)",TRUE,2.3,221,266,10,4,0,0,0.57,0.015,0.0452,0,8,16,0.49,7
CMP1015,Fall Campaign 2025,LinkedIn,Image,4/3/2025,6:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,12.96,8366,10037,971,543,35,4962.19,0.02,0.0541,0.1161,7,4,36,0.29,0
CMP1015,Back to School Campaign 2025,Facebook,Image,4/25/2025,7:30,Promotion,"Parents (30-45, Suburban)",TRUE,32.83,7220,9981,446,139,22,3216.15,0.24,0.0139,0.0618,9,1,40,0.35,0
CMP1015,Holiday Campaign 2024,X,Video,4/17/2025,9:00,Lifestyle,"Professionals (25-54, B2B)",TRUE,13.21,6462,7826,431,224,19,1237.02,0.06,0.0286,0.0667,9,2,24,-0.23,108
CMP1015,Back to School Campaign 2024,TikTok,Story,4/26/2025,19:00,User Testimonial,"Parents (30-45, Suburban)",TRUE,56.37,8915,10384,274,177,14,1111.52,0.32,0.017,0.0307,7,4,25,-0.44,77
CMP1015,Back to School Campaign 2025,LinkedIn,Story,4/25/2025,13:45,Promotion,"Gen Z (18-24, Urban)",TRUE,21.25,3129,4813,207,64,9,328.61,0.33,0.0133,0.0662,9,9,40,0.29,99
CMP1015,Spring Campaign 2025,Instagram,Story,4/19/2025,9:45,Behind-the-Scenes,"Millennials (25-34, Suburban)",FALSE,2.29,3382,4078,238,108,7,279.17,0.02,0.0265,0.0704,15,4,43,0,18
CMP1015,Summer Campaign 2025,Facebook,Reel,4/10/2025,21:00,User Testimonial,"Millennials (25-34, Suburban)",TRUE,10.11,1727,2509,195,59,10,1367.8,0.17,0.0235,0.1129,0,2,30,-0.12,38
CMP1015,Spring Campaign 2024,X,Carousel,4/11/2025,18:00,User Testimonial,"Millennials (25-34, Suburban)",FALSE,4.61,5236,6043,377,126,21,1172.6,0.04,0.0209,0.072,13,6,14,-0.16,0
CMP1015,Fall Campaign 2025,Instagram,Reel,4/8/2025,23:45,User Testimonial,"Millennials (25-34, Suburban)",TRUE,174.98,13726,15717,620,343,46,2840.2,0.51,0.0218,0.0452,0,8,21,0.85,8
CMP1015,Summer Campaign 2024,X,Carousel,4/10/2025,14:00,Promotion,"Professionals (25-54, B2B)",TRUE,23.61,6867,7744,627,212,12,1276.86,0.11,0.0274,0.0913,13,0,42,-0.28,0
CMP1015,Summer Campaign 2024,Instagram,Video,4/11/2025,8:15,Product Launch,"Professionals (25-54, B2B)",TRUE,13.1,2142,3239,118,36,3,205.41,0.36,0.0111,0.0551,3,2,23,-0.2,67
CMP1015,Spring Campaign 2024,LinkedIn,Carousel,4/4/2025,16:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,37.57,4915,7255,141,96,13,398.39,0.39,0.0132,0.0287,12,4,26,0.09,0
CMP1015,Back to School Campaign 2025,Facebook,Image,4/9/2025,22:15,Lifestyle,"Millennials (25-34, Suburban)",FALSE,18.53,3818,6116,447,141,11,887.6,0.13,0.0231,0.1171,12,3,48,0.51,0
CMP1015,Back to School Campaign 2024,Instagram,Carousel,4/20/2025,18:30,Lifestyle,"Gen Z (18-24, Urban)",FALSE,7.53,5919,8237,388,123,18,364.05,0.06,0.0149,0.0656,4,2,27,0.33,0
CMP1015,Summer Campaign 2024,Facebook,Story,4/27/2025,17:30,Product Launch,"Gen X (35-50, Mixed)",FALSE,4.18,5038,6093,461,176,18,427.8,0.02,0.0289,0.0915,12,1,39,0.27,45
